id,original_title,adult,original_language,popularity,release_date,budget,profit (revenue-budget),runtime,status,vote_average,vote_count
956,Mission: Impossible III,2,en,15.687983,5/3/2006,150000000,247850012,126,Released,6.5,2062
978,Seven Years in Tibet,2,en,11.483493,9/12/1997,70000000,61457682,136,Released,7,644
979,Irréversible,2,fr,16.76382,5/22/2002,0,792,97,Released,7.1,550
1018,Mulholland Drive,2,en,18.184056,5/16/2001,15000000,5117339,147,Released,7.7,1517
1023,Adams æbler,2,da,6.044534,4/15/2005,3700000,-3700000,94,Released,7.4,190
1039,Die Siebtelbauern,2,de,0.639285,6/19/1998,0,0,95,Released,6.6,7
1050,Xizao,2,zh,4.359334,9/13/1999,0,0,92,Released,6.8,20
1073,Arlington Road,2,en,8.605659,3/19/1999,21500000,-21500000,117,Released,7,246
1075,"Crna mačka, beli mačor",2,sr,6.261475,6/1/1998,0,0,127,Released,7.7,160
1088,Whale Rider,2,en,11.040186,1/30/2003,8000000,33400000,101,Released,7.1,114
1090,The Thirteenth Floor,2,en,9.356587,4/16/1999,16000000,2564088,100,Released,6.8,381
1114,Die Geschichte vom weinenden Kamel,2,mn,2.799536,6/29/2003,0,0,91,Released,7.8,42
1115,Gespenster,2,de,0.744845,9/15/2005,0,0,85,Released,6.8,7
1116,The Wind That Shakes the Barley,2,en,6.752524,6/23/2006,6500000,16389018,124,Released,7.1,155
1123,Catch a Fire,2,en,3.451518,10/27/2006,0,4291965,101,Released,6.4,26
1124,The Prestige,2,en,16.94556,10/19/2006,40000000,69676311,130,Released,8,4510
1125,Dreamgirls,2,en,7.739633,12/25/2006,70000000,84937680,134,Released,6.6,292
1126,In My Father's Den,2,en,6.323198,6/11/2004,0,0,126,Released,7.5,26
1127,Princesas,2,es,2.923859,9/2/2005,0,0,113,Released,6.9,24
1163,The Miracle Worker,2,en,2.188867,11/12/2000,0,0,95,Released,5.1,6
1164,Babel,2,en,12.60853,9/8/2006,25000000,110330182,143,Released,6.9,1083
1165,The Queen,2,en,7.904371,9/15/2006,15000000,108384128,103,Released,6.8,344
1213,The Talented Mr. Ripley,2,en,11.65502,12/25/1999,40000000,88798265,139,Released,7.1,790
1244,Das wilde Leben,2,de,0.851733,2/1/2007,0,0,114,Released,6.9,8
1246,Rocky Balboa,2,en,11.697604,12/20/2006,24000000,131721132,102,Released,6.5,858
1247,The Good Shepherd,2,en,11.057536,12/11/2006,85000000,-25091435,167,Released,6.3,342
1248,Hannibal Rising,2,en,2.159558,2/6/2007,50000000,32169884,121,Released,6,666
1249,Hollywoodland,2,en,7.464981,8/31/2006,0,16803753,126,Released,6.1,101
1250,Ghost Rider,2,en,11.902354,2/16/2007,110000000,118738393,114,Released,5.2,1754
1251,Letters from Iwo Jima,2,en,11.649588,12/19/2006,19000000,49673228,141,Released,7.2,553
1252,Lonely Hearts,2,en,5.694413,4/30/2006,0,0,108,Released,6,88
1253,Breaking and Entering,2,en,4.217411,12/15/2006,0,8974829,129,Released,6.3,64
1254,"Je vais bien, ne t'en fais pas",2,fr,6.189495,9/6/2006,0,0,96,Released,7.3,168
1255,괴물,2,ko,9.386916,7/27/2006,11000000,77489643,119,Released,6.7,546
1257,Because I Said So,2,en,14.764607,2/2/2007,0,69485490,102,Released,5.8,194
1259,Notes on a Scandal,2,en,8.593087,12/25/2006,15000000,34469904,92,Released,6.9,239
1260,Leiutajateküla Lotte,2,et,0.270086,8/25/2006,0,0,81,Released,9,4
1262,Stranger Than Fiction,2,en,10.798092,9/9/2006,30000000,23653224,113,Released,7.1,743
1265,Bridge to Terabithia,2,en,8.460206,2/16/2007,60000000,77587063,96,Released,7,1146
1266,Street Kings,2,en,13.246795,4/10/2008,20000000,45569869,109,Released,6.3,369
1267,Meet the Robinsons,2,en,10.529576,3/23/2007,150000000,19332978,95,Released,6.7,787
1268,Mr. Bean's Holiday,2,en,10.19853,3/22/2007,25000000,204736344,90,Released,6.1,682
1269,Neues vom Wixxer,2,de,2.889908,3/10/2007,0,0,98,Released,6.3,33
1271,300,2,en,18.108408,12/9/2006,65000000,357610419,117,Released,7,5092
1272,Sunshine,2,en,12.715571,4/5/2007,50000000,-17982197,107,Released,7,1210
1273,TMNT,2,en,11.358363,3/23/2007,34000000,61608995,90,Released,6,349
1277,Ein Lied von Liebe und Tod – Gloomy Sunday,2,de,0.737097,10/21/1999,0,585604,112,Released,7.8,12
1278,The Dreamers,2,en,6.685981,9/1/2003,15000000,121165,115,Released,7.2,680
1279,사마리아,2,ko,2.596319,2/10/2004,1000000,-1000000,95,Released,6.9,54
1280,빈집,2,ko,12.949881,10/15/2004,0,0,88,Released,7.7,225
1281,Bean,2,en,12.799853,7/3/1997,18000000,233212670,85,Released,6.3,602
1282,Dogtown and Z-Boys,2,en,4.704091,1/18/2001,0,0,91,Released,7.2,53
1283,"Torrente, el brazo tonto de la ley",2,es,3.809138,3/13/1998,0,0,97,Released,6.2,52
1284,Torrente 2: Misión en Marbella,2,es,5.854434,3/30/2001,0,0,99,Released,6.3,41
1285,Torrente 3: El protector,2,es,4.522887,9/30/2005,0,0,91,Released,5.5,37
1294,Vier Minuten,2,de,7.505997,6/23/2006,1400000,-1400000,112,Released,7,31
1359,American Psycho,2,en,13.686715,4/13/2000,7000000,27266564,102,Released,7.3,2128
1360,Frida,2,en,11.283472,8/29/2002,12000000,44298474,123,Released,7.3,397
1363,The Hi-Lo Country,2,en,6.971268,12/30/1998,0,0,114,Released,4.7,9
1364,Lucía y el sexo,2,es,8.164312,8/24/2001,0,2628241,128,Released,6.6,132
1365,Monster's Ball,2,en,6.341187,11/11/2001,4000000,40909486,111,Released,6.6,254
1372,Blood Diamond,2,en,12.477872,12/7/2006,100000000,70877916,143,Released,7.4,2344
1373,The Discovery of Heaven,2,en,1.009704,10/1/2001,0,0,127,Released,5.2,5
1376,Sweet Sixteen,2,en,12.130265,5/21/2002,0,0,106,Released,6.5,48
1378,Shortbus,2,en,11.547748,5/20/2006,2000000,3179037,101,Released,6.3,141
1379,Laitakaupungin valot,2,fi,2.329388,2/3/2006,1380000,235018,78,Released,6.6,27
1381,The Fountain,2,en,11.577121,9/6/2006,35000000,-19695110,96,Released,6.8,852
1382,Me and You and Everyone We Know,2,en,9.0744,6/17/2005,0,0,90,Released,7,108
1389,Out of Sight,2,en,7.349812,6/26/1998,48000000,29745568,123,Released,6.5,338
1391,Y tu mamá también,2,es,13.962548,6/8/2001,5000000,28616692,106,Released,7.3,321
1392,Born into Brothels,2,en,2.96237,12/8/2004,350000,3165061,85,Released,6.7,61
1393,Die Höhle des gelben Hundes,2,mn,1.903911,7/27/2005,0,0,93,Released,7.3,22
1402,The Pursuit of Happyness,2,en,20.981716,12/14/2006,55000000,252077295,117,Released,7.7,2607
1404,Ae Fond Kiss...,2,en,6.32444,2/13/2004,0,0,104,Released,6.2,21
1407,La Môme,2,fr,11.710507,2/8/2007,0,0,140,Released,7.3,433
1414,Los amantes del círculo polar,2,es,2.995334,9/4/1998,0,0,112,Released,7.1,54
1415,Party Monster,2,en,3.007842,9/5/2003,5000000,-4257102,98,Released,5.9,60
1416,해안선,2,ko,1.915235,11/22/2002,0,0,96,Released,6.8,29
1417,El laberinto del fauno,2,es,26.817754,5/27/2006,19000000,64258226,118,Released,7.6,3122
1418,Te doy mis ojos,2,es,5.557675,10/8/2003,0,0,109,Released,6.9,46
1419,Vollidiot,2,de,1.99742,4/11/2007,0,0,102,Released,4.3,25
1420,Breakfast on Pluto,2,en,4.984987,9/3/2005,0,0,128,Released,7,77
1422,The Departed,2,en,18.515448,10/5/2006,90000000,199847354,151,Released,7.9,4455
1427,Perfume: The Story of a Murderer,2,en,10.297304,9/13/2006,50000000,82180323,147,Released,7.1,1198
1428,Once Upon a Time in Mexico,2,en,8.843365,9/11/2003,29000000,69185582,102,Released,6.2,605
1429,25th Hour,2,en,10.271871,12/16/2002,15000000,-1939157,135,Released,7.2,640
1430,Bowling for Columbine,2,en,11.393859,10/9/2002,4000000,31564473,120,Released,7.3,467
1433,El espinazo del diablo,2,es,11.111299,4/20/2001,4500000,1959020,106,Released,7.2,277
1435,Tarnation,2,en,1.620207,10/19/2003,218,1161796,91,Released,7.5,22
1439,Anna and the King,2,en,17.65016,12/16/1999,75000000,-75000000,148,Released,6.4,204
1440,Little Children,2,en,7.311148,10/6/2006,26000000,-11178342,136,Released,6.9,243
1441,The Contract,2,en,5.615957,4/5/2006,25000000,-19450800,96,Released,5.5,152
1443,The Virgin Suicides,2,en,10.505387,4/21/1999,6000000,4409377,97,Released,7.1,841
1444,Junebug,2,en,4.473848,8/3/2005,0,0,106,Released,6.5,66
1448,The Wisdom of Crocodiles,2,en,4.998306,11/27/1998,0,0,98,Released,5.8,28
1450,Blood: The Last Vampire,2,ja,7.524117,4/2/2009,0,0,91,Released,5.1,94
1452,Superman Returns,2,en,13.284712,6/28/2006,270000000,121081192,154,Released,5.4,1429
1487,Hellboy,2,en,13.206854,4/2/2004,66000000,33318987,122,Released,6.5,2278
1488,綠草地,2,zh,0.221652,6/11/2005,0,0,102,Released,0,0
1491,The Illusionist,2,en,11.494009,8/18/2006,40000000,46915017,110,Released,7.1,1657
1493,Miss Congeniality,2,en,9.510762,12/14/2000,45000000,167000000,111,Released,6.1,987
1494,滿城盡帶黃金甲,2,zh,6.238036,12/21/2006,110,-110,114,Released,6.6,206
1495,Kingdom of Heaven,2,en,16.296471,5/3/2005,130000000,81643158,144,Released,6.6,1187
1523,The Last King of Scotland,2,en,9.424157,9/1/2006,6000000,42027970,121,Released,7.4,568
1534,Pathfinder,2,en,11.101549,1/11/2007,45000000,-14177139,99,Released,5.4,173
1535,Spy Game,2,en,18.186839,11/18/2001,92000000,51049560,126,Released,6.8,592
1537,Changing Lanes,2,en,7.81862,4/7/2002,45000000,49935764,89,Released,5.9,306
1538,Collateral,2,en,13.455112,8/4/2004,65000000,152764291,120,Released,7,1476
1539,Keine Lieder über Liebe,2,de,0.897484,10/26/2005,0,0,98,Released,8,2
1540,Vers le sud,2,en,2.355532,9/7/2005,0,0,108,Released,5.6,11
1542,Office Space,2,en,12.329066,2/19/1999,10000000,2827813,89,Released,7.4,1068
1543,Emmas Glück,2,de,1.37038,7/16/2006,0,3500000,103,Released,6.9,14
1544,Imagine Me & You,2,en,6.008971,2/1/2005,0,2455831,93,Released,7,181
1546,Thumbsucker,2,en,5.884228,1/23/2005,0,1919197,96,Released,6.2,68
1548,Ghost World,2,en,5.460971,7/20/2001,7000000,-7000000,111,Released,7.1,433
1549,L'Esquive,2,fr,1.942173,11/25/2003,0,0,124,Released,7.5,31
1550,Pieces of April,2,en,4.19275,1/19/2003,300000,-300000,81,Released,6.4,64
1553,De battre mon cœur s'est arrêté,2,fr,6.80183,2/17/2005,0,0,107,Released,6.8,114
1555,L'Auberge espagnole,2,fr,5.94395,5/17/2002,5300000,-1402201,122,Released,7,276
1557,23,2,de,8.271531,7/2/1998,0,0,99,Released,7.1,55
1562,28 Weeks Later,2,en,12.884191,4/26/2007,15000000,49238440,100,Released,6.5,1225
1567,Seul contre tous,2,fr,6.138782,5/16/1998,0,0,93,Released,7.5,99
1571,Live Free or Die Hard,2,en,14.886039,6/20/2007,110000000,273531464,128,Released,6.4,2122
1574,Chicago,2,en,13.325347,12/26/2002,45000000,261776732,113,Released,6.9,695
1576,Resident Evil,2,en,7.781293,3/15/2002,33000000,69984862,100,Released,6.4,2100
1577,Resident Evil: Apocalypse,2,en,7.850797,9/10/2004,45000000,84394835,94,Released,6.1,1286
1579,Apocalypto,2,en,7.735233,12/7/2006,40000000,80175290,139,Released,7.3,1252
1581,The Holiday,2,en,14.043416,12/8/2006,85000000,109168700,136,Released,6.7,1259
1583,Lammbock,2,de,9.634205,8/23/2001,0,0,93,Released,7,66
1584,School of Rock,2,en,17.95142,10/3/2003,35000000,96282949,108,Released,6.8,1454
1586,Secret Window,2,en,9.524283,3/12/2004,40000000,52913171,96,Released,6.4,1007
1588,Bring It On,2,en,6.402888,8/25/2000,28000000,62449929,98,Released,5.8,574
1589,The Boys from County Clare,2,en,0.227122,9/12/2003,0,0,91,Released,6.5,3
1590,Copying Beethoven,2,en,2.331416,9/10/2006,11000000,-11000000,104,Released,6.3,44
1591,Nirgendwo in Afrika,2,de,3.02027,12/11/2001,0,0,140,Released,7,32
1593,Night at the Museum,2,en,16.661966,10/20/2006,110000000,464480841,108,Released,6.4,2949
1595,Land of Plenty,2,en,1.824186,9/10/2004,0,0,123,Released,5.4,14
1596,Population 436,2,en,3.313662,7/4/2006,0,0,88,Released,5.5,71
1597,Meet the Parents,2,en,14.178281,10/6/2000,55000000,275444045,108,Released,6.6,1743
1599,I Heart Huckabees,2,en,11.953055,9/10/2004,22000000,-22000000,106,Released,6.2,245
1609,There's Only One Jimmy Grimble,2,en,3.858646,8/25/2000,0,0,106,Released,7,34
1610,Fever Pitch,2,en,6.906939,4/4/1997,0,0,102,Released,6.1,53
1611,Das Wunder von Bern,2,de,12.485973,10/15/2003,0,0,118,Released,6.1,37
1613,The 51st State,2,en,6.368323,12/7/2001,28,-14,93,Released,5.9,173
1615,Erkan & Stefan gegen die Mächte der Finsternis,2,de,0.889831,6/20/2002,0,4508104,80,Released,4.1,8
1616,Erkan & Stefan in Der Tod kommt krass,2,de,0.933011,5/19/2005,0,0,97,Released,3.8,8
1618,Still Crazy,2,en,11.089962,10/30/1998,0,0,92,Released,7.1,35
1619,The Way of the Gun,2,en,6.03633,9/8/2000,8500000,10625401,119,Released,6.4,106
1620,Hitman,2,en,13.765241,11/21/2007,24000000,75965753,89,Released,5.9,982
1622,Lemming,2,fr,2.753316,5/11/2005,0,793604,130,Released,6.9,27
1624,Liar Liar,2,en,10.102471,3/21/1997,45000000,257710615,86,Released,6.4,1456
1635,The Island,2,en,11.443647,7/20/2005,126000000,36949164,136,Released,6.5,1813
1636,Bedazzled,2,en,8.781588,10/19/2000,48000000,42383208,93,Released,5.6,526
1639,Speed 2: Cruise Control,2,en,11.268531,6/13/1997,160000000,4508066,121,Released,4.1,439
1640,Crash,2,en,9.785147,1/13/2004,6500000,91910061,112,Released,7.2,1172
1641,Forces of Nature,2,en,7.906035,3/12/1999,75000000,18888180,105,Released,5.1,141
1646,Freedom Writers,2,en,13.585233,1/5/2007,21000000,20170784,123,Released,7.6,368
1647,The Recruit,2,en,11.485473,1/31/2003,0,101191884,115,Released,6.2,545
1653,Diarios de motocicleta,2,es,7.667491,2/6/2004,0,16756372,126,Released,7.2,295
1655,Praxis Dr. Hasenbein,2,de,0.423345,1/30/1997,0,0,97,Released,7,8
1656,The Legend of Zorro,2,en,8.940007,10/24/2005,75000000,67400065,129,Released,5.9,909
1661,Absolute Giganten,2,de,1.874545,9/30/1999,0,0,80,Released,7.9,28
1665,Last Days,2,en,4.790012,5/13/2005,0,1928985,96,Released,5.3,95
1666,The Bridge,2,en,3.800868,10/27/2006,0,0,93,Released,7,81
1667,La Marche de l'empereur,2,fr,9.435123,1/26/2005,8000000,119392239,80,Released,6.9,371
1677,Ray,2,en,10.603762,10/29/2004,40000000,84731534,152,Released,7.2,481
1683,The Reaping,2,en,9.825841,4/5/2007,40000000,22771059,99,Released,5.4,209
1690,Hostel,2,en,12.093928,1/6/2005,4800000,75778934,94,Released,5.7,913
1691,Hostel: Part II,2,en,8.916747,6/8/2007,10200000,25419521,93,Released,5.6,464
1696,The Devil's Rejects,2,en,12.221507,7/22/2005,0,0,107,Released,6.6,329
1697,Wer früher stirbt ist länger tot,2,de,2.199488,8/17/2006,0,0,105,Released,7.2,30
1698,Anatomie,2,de,5.566781,2/3/2000,0,0,103,Released,6.1,61
1701,Con Air,2,en,11.545982,6/1/1997,75000000,149012234,115,Released,6.5,1289
1715,The Cider House Rules,2,en,9.526781,12/17/1999,24000000,64545092,126,Released,6.9,285
1717,All the King's Men,2,en,7.991168,9/10/2006,55000000,-45549103,125,Released,5.7,95
1720,Nói albínói,2,is,1.709303,2/28/2003,0,0,90,Released,6.3,27
1722,Captain Corelli's Mandolin,2,en,9.243715,8/17/2001,57000000,5112895,131,Released,5.6,146
1724,The Incredible Hulk,2,en,19.125537,6/12/2008,150000000,13712074,114,Released,6.1,3086
1726,Iron Man,2,en,22.073099,4/30/2008,140000000,445174222,126,Released,7.4,8951
1729,The Forbidden Kingdom,2,en,6.997601,4/18/2008,55000000,72906624,104,Released,6.3,476
1730,INLAND EMPIRE,2,en,6.610774,9/6/2006,0,849055,180,Released,7.1,249
1731,Helen,2,en,1.97924,1/6/2009,0,0,120,Released,6.5,12
1734,The Mummy Returns,2,en,16.945657,4/28/2001,98000000,335013274,130,Released,6,2258
1735,The Mummy: Tomb of the Dragon Emperor,2,en,14.250227,7/1/2008,145000000,256128639,112,Released,5.2,1418
1736,Shoppen,2,de,1.116079,5/2/2007,0,0,91,Released,5.9,8
1738,Next,2,en,9.41746,4/24/2007,70000000,6066841,96,Released,5.9,880
1771,Captain America: The First Avenger,2,en,19.323582,7/22/2011,140000000,230569774,124,Released,6.6,7174
1774,The Big One,2,en,2.238505,9/6/1997,0,720074,91,Released,6.2,24
1776,Jesus Camp,2,en,4.886956,9/15/2006,0,0,87,Released,6.6,119
1777,Fahrenheit 9/11,2,en,6.83946,6/25/2004,6000000,113114517,122,Released,6.9,403
1778,The Backyard,2,en,0.132979,3/8/2002,0,0,80,Released,9,2
1781,An Inconvenient Truth,2,en,6.684925,1/24/2006,1000000,45243000,100,Released,6.7,257
1782,Afterwards,2,en,4.820191,10/1/2008,15400000,-15400000,107,Released,5.7,41
1783,To End All Wars,2,en,3.847676,9/2/2001,0,0,108,Released,6.7,42
1791,La Pianiste,2,fr,6.363081,5/14/2001,3000000,6801375,131,Released,7.2,197
1792,Stuck on You,2,en,6.96675,12/10/2003,55000000,-21171682,118,Released,5.1,194
1807,Elephant,2,en,6.447312,5/18/2003,3000000,7012022,81,Released,7,410
1808,Velvet Goldmine,2,en,16.5293,10/23/1998,0,1053788,119,Released,6.9,119
1809,The Rules of Attraction,2,en,6.781935,10/11/2002,4000000,-4000000,110,Released,6.3,170
1811,Nowhere,2,en,3.324489,5/9/1997,0,27354,82,Released,6.3,27
1812,Trick,2,en,2.493289,7/23/1999,450000,1599595,89,Released,6.7,24
1813,The Devil's Advocate,2,en,10.920124,10/17/1997,57000000,95944660,144,Released,7.2,1414
1817,Phone Booth,2,en,9.142772,9/9/2002,13000000,84837138,81,Released,6.7,1087
1819,"You, Me and Dupree",2,en,8.570085,7/14/2006,54000000,76431368,108,Released,5.4,421
1824,50 First Dates,2,en,11.134888,2/13/2004,75000000,121482882,99,Released,6.6,2161
1826,Les Poupées Russes,2,fr,6.361343,6/15/2005,13000000,10727301,129,Released,6.8,156
1830,Lord of War,2,en,8.745216,9/16/2005,42000000,-17872105,122,Released,7,1356
1831,The Next Best Thing,2,en,2.971999,3/3/2000,25000000,-637228,108,Released,4.3,29
1832,Dogma,2,en,8.559088,11/12/1999,10000000,20652890,130,Released,6.8,842
1833,Rent,2,en,9.530278,11/23/2005,40000000,-8329380,135,Released,6.7,159
1836,Dans ma peau,2,fr,2.686234,12/4/2002,0,0,93,Released,6.3,36
1837,Le Secret,2,fr,1.036431,6/21/2000,0,0,107,Released,5,2
1838,Drømmen,2,da,1.989615,3/24/2006,0,0,105,Released,6.9,14
1843,Dig!,2,en,1.527551,5/14/2004,0,127067,107,Released,7.2,20
1844,Entrapment,2,en,10.62333,4/29/1999,66000000,146404396,112,Released,6,613
1845,2 Days in Paris,2,en,6.653254,2/9/2007,0,19776159,96,Released,6.3,106
1848,Poodle Springs,2,en,1.833439,7/25/1998,0,0,92,Released,6.4,4
1850,Man on the Moon,2,en,13.217419,12/22/1999,82000000,-34565570,118,Released,6.9,444
1852,World Trade Center,2,en,13.332102,8/9/2006,63000000,99945894,128,Released,5.9,461
1853,In the Realms of the Unreal,2,en,1.33424,1/1/2004,0,0,81,Released,7.5,14
1858,Transformers,2,en,5.587707,6/27/2007,150000000,559709780,144,Released,6.6,4113
1865,Pirates of the Caribbean: On Stranger Tides,2,en,27.88772,5/14/2011,380000000,665713802,136,Released,6.4,5068
1872,Rise: Blood Hunter,2,en,4.482739,4/28/2007,0,0,97,Released,4.7,61
1874,Goodbye Bafana,2,en,10.480169,2/11/2007,30000000,-30000000,140,Released,7,38
1878,Fear and Loathing in Las Vegas,2,en,9.220346,5/22/1998,18500000,-7819725,118,Released,7.2,1321
1887,Marie Antoinette,2,en,8.852557,5/24/2006,40000000,20474340,123,Released,6.5,662
1893,Star Wars: Episode I - The Phantom Menace,2,en,15.649091,5/19/1999,115000000,809317558,136,Released,6.4,4526
1894,Star Wars: Episode II - Attack of the Clones,2,en,14.072511,5/15/2002,120000000,529398328,142,Released,6.4,4074
1895,Star Wars: Episode III - Revenge of the Sith,2,en,13.165421,5/17/2005,113000000,737000000,140,Released,7.1,4200
1896,Salvador (Puig Antich),2,en,1.774804,5/23/2006,0,0,137,Released,6.5,18
1899,Les Filles Du Botaniste,2,fr,1.712251,4/26/2006,3910000,-3910000,95,Released,6.2,16
1900,Traffic,2,en,8.338222,12/27/2000,48000000,159515725,147,Released,6.9,573
1901,In Good Company,2,en,7.684185,12/29/2004,0,0,109,Released,5.9,198
1902,Abre los ojos,2,es,8.842959,12/19/1997,2900000,-2531766,117,Released,7.4,211
1903,Vanilla Sky,2,en,10.071057,12/10/2001,68000000,135388341,136,Released,6.5,1100
1904,Memoirs of a Geisha,2,en,7.680762,12/6/2005,85000000,77242962,145,Released,7.3,670
1907,The Beach,2,en,14.430311,2/11/2000,40000000,104056873,119,Released,6.3,1271
1911,The 13th Warrior,2,en,10.308026,8/27/1999,160000000,-98301101,102,Released,6.4,524
1912,Free Rainer - Dein Fernseher lügt,2,de,2.529219,9/11/2007,2500000,-2500000,129,Released,6.9,30
1913,Mar adentro,2,es,14.69768,9/3/2004,12806000,25729221,125,Released,7.2,224
1914,FC Venus,2,de,1.564913,4/26/2006,0,0,95,Released,5.6,10
1917,Qui a tué Bambi ?,2,fr,0.682994,12/24/2003,0,0,126,Released,6,10
1918,Or,2,he,0.787469,9/9/2004,0,0,95,Released,6,7
1919,Away from Her,2,en,6.157162,9/11/2006,0,0,110,Released,6.9,54
